Right Time Of The Night,Jennifer Warnes,6868
Margaritaville,Jimmy Buffett,97473
Ain't Gonna Bump No More (With No Big Fat Woman),Joe Tex,2
Swayin' To The Music (Slow Dancin'),Johnny Rivers,9916
I'm Your Boogie Man,K.C. and The Sunshine Band,43002
Keep It Comin' Love,K.C. and The Sunshine Band,43002
Carry On Wayward Son,Kansas,159030
I Like Dreamin',Kenny Nolan,281
Lucille,Kenny Rogers,137946
When I Need You,Leo Sayer,15648
You Make Me Feel Like Dancing,Leo Sayer,15648
How Much Love,Leo Sayer,15648
Star Wars (Main Title),London Symphony Orchestra,74414
Blinded By The Light,Manfred Mann's. Earth Band,28006
You Don't Have To Be A Star,Marilyn McCoo and Billy Davis Jr.,136
Heard It In A Love Song,Marshall Tucker Band,31529
"Got To Give It Up, Pt. 1",Marvin Gaye,548681
Torn Between Two Lovers,Mary MacGregor,1005
Star Wars Theme-Cantina Band,Meco,979
I've Got Love On My Mind,Natalie Cole,39396
Whatcha Gonna Do?,Pablo Cruise,2683
I'm In You,Peter Frampton,54907
Do You Wanna Make Love?,Peter McCann,64
Somebody To Love,Queen,2423367
(Your Love Has Lifted Me) Higher And Higher,Rita Coolidge,5251
Tonight's The Night (Gonna Be Alright),Rod Stewart,331220
It Was Almost Like A Song,Ronnie Milsap,15505
I Wanna Get Next To You,Rose Royce,21798
Car Wash,Rose Royce,21798
Smoke From A Distant Fire,Sanford Townsend Band,226
Da Doo Ron Ron,Shaun Cassidy,1504
That's Rock 'N' Roll,Shaun Cassidy,1504
The Rubberband Man,Spinners,25201
On And On,Stephen Bishop,6615
Fly Like An Eagle,Steve Miller Band,112492
Jet Airliner,Steve Miller Band,112492
I Wish,Stevie Wonder,737156
Sir Duke,Stevie Wonder,737156
Give A Little Bit,Supertramp,272245
High School Dance,Sylvers,1661
Hot Line,Sylvers,1661
Don't Leave Me This Way,Thelma Houston,4650
Boogie Oogie Oogie,A Taste Of Honey,2343
The Name Of The Game,ABBA,555728
Take A Chance On Me,ABBA,555728
I Love The Night Life,Alicia Bridges,1009
(Love Is) Thicker Than Water,Andy Gibb,12128
An Everlasting Love,Andy Gibb,12128
Shadow Dancing,Andy Gibb,12128
You Needed Me,Anne Murray,17148
Imaginary Lover,Atlanta Rhythm Section,8112
Can't Smile Without You,Barry Manilow,69309
Copacabana,Barry Manilow,69311
How Deep Is Your Love,Bee Gees,423776
Stayin' Alive,Bee Gees,423776
Night Fever,Bee Gees,423776
Just The Way You Are,Billy Joel,492561
Hollywood Nights,Bob Seger and The Silver Bullet Band,19140
Still The Same,Bob Seger and The Silver Bullet Band,19140
Sentimental Lady,Bob Welch,3502
Ebony Eyes,Bob Welch,3502
It's A Heartache,Bonnie Tyler,100484
Don't Look Back,Boston,184771
You Belong To Me,Carly Simon,59636
"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",Chic,42600
Fool (If You Think It's Over),Chris Rea,61018
Feels So Good,Chuck Mangione,14242
Three Times A Lady,Commodores,85355
Don't It Make My Brown Eyes Blue,Crystal Gayle,9255
Sometimes When We Touch,Dan Hill,6075
Goodbye Girl,David Gates,3394
You Light Up My Life,Debby Boone,1030
Here You Come Again,Dolly Parton,208709
Last Dance,Donna Summer,123149
Serpentine Fire,"Earth, Wind and Fire",362936
Baby Hold On,Eddie Money,28436
Sweet Talking Woman,Electric Light Orchestra,271967
Turn To Stone,Electric Light Orchestra,271967
Lay Down Sally,Eric Clapton,637915
I Can't Stand The Rain,Eruption,2821
Shame,"Evelyn ""Champagne"" King",12715
Kiss You All Over,Exile,1563
Hot Blooded,Foreigner,188511
Get Off,Foxy,28118
Grease,Frankie Valli,94578
On Broadway,George Benson,77408
Baker Street,Gerry Rafferty,32716
Always And Forever,Heatwave,16929
The Groove Line,Heatwave,16929
You Can't Turn Me Off (In The Middle Of Turning Me On),High Inergy,148
Running On Empty,Jackson Browne,93196
Thunder Island,Jay Ferguson,612
Count On Me,Jefferson Starship,15492
Life's Been Good,Joe Walsh,47444
Love Is In The Air,John Paul Young,2667
Summer Nights,John Travolta and Olivia Newton-john,?
You're The One That I Want,John Travolta and Olivia Newton-John,?
"Too Much, Too Little, Too Late",Johnny Mathis and Deniece Williams,?
Dust In The Wind,Kansas,159027
"Whenever I Call You ""Friend""",Kenny Loggins,74278
Back In Love Again,L.T.D.,10826
Falling,LeBlanc and Carr,?
Blue Bayou,Linda Ronstadt,51890
It's So Easy,Linda Ronstadt,51890
Reminiscing,Little River Band,24010
What's Your Name,Lynyrd Skynyrd,393548
Two Out Of Three Ain't Bad,Meat Loaf,134572
Bluer Than Blue,Michael Johnson,2186
Our Love,Natalie Cole,39397
Hot Child In The City,Nick Gilder,1123
Native New Yorker,Odyssey,9214
Use Ta Be My Girl,O'Jays,55656
Hopelessly Devoted To You,Olivia Newton-John,49452
Love Will Find A Way,Pablo Cruise,2684
Flashlight,Parliament,52413
Because The Night,Patti Smith,127845
I Go Crazy,Paul Davis,3223
Slip Slidin' Away,Paul Simon,315574
Dance With Me,Peter Brown,64
Baby Come Back,Player,23809
This Time I'm In It For Love,Player,23809
We Are The Champions,Queen,2423372
We Will Rock You,Queen,2423372
Short People,Randy Newman,63982
Jack And Jill,Raydio,886
You And I,Rick James,64057
We're All Alone,Rita Coolidge,5250
Every Kinda People,Robert Palmer,44235
The Closer I Get To You,Roberta Flack and Donny Hathaway,1254
You're In My Heart,Rod Stewart,331222
Miss You,Rolling Stones,1600343
Emotion,Samantha Sang,1001
Dont Let Me Be Misunderstood,Santa Esmeralda,6901
Hey Deanie,Shaun Cassidy,1503
Deacon Blues,Steely Dan,154456
Peg,Steely Dan,154456
Come Sail Away,Styx,111806
Love Is Like Oxygen,Sweet,42904
Disco Inferno,Trammps,11815
Magnet And Steel,Walter Egan,967
With A Little Luck,Wings,41199
If I Can't Have You,Yvonne Elliman,5546
New York Groove,Ace Frehley,16174
Time Passages,Al Stewart,17839
How You Gonna See Me Now,Alice Cooper,219191
How Much I Feel,Ambrosia,10777
Knock On Wood,Amii Stewart,3687
(Our Love) Don't Throw It All Away,Andy Gibb,12129
Ring My Bell,Anita Ward,5022
I Just Fall In Love Again,Anne Murray,17147
Every Time I Think Of You,Babys,4388
Rock 'N' Roll Fantasy,Bad Company,82418
The Main Event (Fight),Barbra Streisand,126878
You Don't Bring Me Flowers,Barbra Streisand and Neil Diamond,?
Somewhere In The Night,Barry Manilow,69311
Too Much Heaven,Bee Gees,423777
Tragedy,Bee Gees,423777
Love You Inside Out,Bee Gees,423777
My Life,Billy Joel,492561
Heart Of Glass,Blondie,207307
We've Got Tonight,Bob Seger and The Silver Bullet Band,19140
What You Won't Do For Love,Bobby Caldwell,13237
Heaven Must Have Sent You,Bonnie Pointer,767
The Devil Went Down To Georgia,Charlie Daniels Band,23352
I Want You To Want Me,Cheap Trick,73410
Take Me Home,Cher,78514
Got To Be Real,Cheryl Lynn,10581
Good Times,Chic,42600
Le Freak,Chic,42600
I Want Your Love,Chic,42600
Sail On,Commodores,85355
Makin' It,David Naughton,95
The Boss,Diana Ross,108164
I'll Never Love This Way Again,Dionne Warwick,48029
Sultans Of Swing,Dire Straits,678248
MacArthur Park,Donna Summer,123147
Hot Stuff,Donna Summer,123147
Bad Girls,Donna Summer,123147
Heaven Knows,Donna Summer and Brooklyn Dreams,?
What A Fool Believes,Doobie Brothers,112820
Sharing The Night Together,Dr. Hook,51312
When You're In Love With A Beautiful Woman,Dr. Hook,51312
After The Love Has Gone,"Earth, Wind and Fire",362935
Boogie Wonderland,"Earth, Wind and Fire",362935
September,"Earth, Wind and Fire",362935
Suspicions,Eddie Rabbitt,9714
Don't Bring Me Down,Electric Light Orchestra,271968
Shine A Little Love,Electric Light Orchestra,271968
Mama Can't Buy You Love,Elton John,707694
Love Is The Answer,England Dan and John Ford Coley,9947
Promises,Eric Clapton,637914
Strange Way,Firefall,4883
Music Box Dancer,Frank Mills,781
Disco Nights,G.Q.,1164
I Just Wanna Stop,Gino Vannelli,11594
I Will Survive,Gloria Gaynor,46164
Rise,Herb Alpert,19450
Every 1's A Winner,Hot Chocolate,26697
Shake It,Ian Matthews,214
I Got My Mind Made Up,Instant Funk,1499
Shake Your Body,Jacksons,52944
Gold,John Stewart,1326
She Believes In Me,Kenny Rogers,137946
The Gambler,Kenny Rogers,137946
I Was Made For Lovin' You,Kiss,549458
My Sharona,Knack,15854
I Was Made For Dancin',Leif Garrett,2057
Ooh Baby Baby,Linda Ronstadt,51892
Lady,Little River Band,24007
Lonesome Loser,Little River Band,24007
Lead Me On,Maxine Nightingale,2328
Ain't No Stoppin' Us Now,McFadden and Whitehead,3094
Don't Cry Out Loud,Melissa Manchester,3531
Don't Stop 'Til You Get Enough,Michael Jackson,2580528
Lotta Love,Nicolette Larson,2246
A Little More Love,Olivia Newton-John,49450
Born To Be Alive,Patrick Hernandez,4709
Reunited,Peaches and Herb,5776
Shake Your Groove Thing,Peaches and Herb,5776
Fire,Pointer Sisters,36327
Just When I Needed You Most,Randy Vanwarmer,1028
You Can't Change That,Raydio,888
You Take My Breath Away,Rex Smith,859
Chuck E's In Love,Rickie Lee Jones,19007
Sad Eyes,Robert John,83813
Bad Case Of Lovin' You,Robert Palmer,44236
Da Ya Think I'm Sexy,Rod Stewart,331220
Get Used To It,Roger Voudouris,83
We Are Family,Sister Sledge,25628
He's The Greatest Dancer,Sister Sledge,25628
Renegade,Styx,111805
The Logical Song,Supertramp,272245
Stumblin' In,Suzi Quatro and Chris Norman,?
Hold The Line,Toto,263078
Dance The Night Away,Van Halen,419380
Y.M.C.A.,Village People,25750
In The Navy,Village People,25750
Goodnight Tonight,Wings,41198
All Out Of Love,Air Supply,128840
Lost In Love,Air Supply,128840
Biggest Part Of Me,Ambrosia,10778
Desire,Andy Gibb,12128
Broken Hearted Me,Anne Murray,17148
Daydream Believer,Anne Murray,17148
No More Tears (Enough Is Enough),Barbra Streisand and Donna Summer,?
Ships,Barry Manilow,69309
Into The Night,Benny Mardones,1917
The Rose,Bette Midler,56589
It's Still Rock And Roll To Me,Billy Joel,492560
You May Be Right,Billy Joel,492560
With You I'm Born Again,Billy Preston and Syreeta,85
Call Me,Blondie,207306
Fire Lake,Bob Seger and The Silver Bullet Band,19141
Against The Wind,Bob Seger and The Silver Bullet Band,19141
Breakdown Dead Ahead,Boz Scaggs,32093
Stomp,Brothers Johnson,17948
Do That To Me One More Time,Captain and Tennille,7855
One Fine Day,Carole King,102656
In America,Charlie Daniels Band,23350
Pilot Of The Airwaves,Charlie Dore,395
Sailing,Christopher Cross,39881
Ride Like The Wind,Christopher Cross,39881
We Don't Talk Anymore,Cliff Richard,41879
Still,Commodores,85357
Longer,Dan Fogelberg,23175
Wait For Me,Daryl Hall and John Oates,158630
Upside Down,Diana Ross,108164
Deja Vu,Dionne Warwick,48029
An American Dream,Dirt Band,25215
On The Radio,Donna Summer,123147
Dim All The Lights,Donna Summer,123147
Better Love Next Time,Dr. Hook,51312
Sexy Eyes,Dr. Hook,51312
I Can't Tell You Why,Eagles,407501
Heartache Tonight,Eagles,407501
Drivin' My Life Away,Eddie Rabbitt,9714
Little Jeannie,Elton John,707694
Sara,Fleetwood Mac,800876
Tusk,Fleetwood Mac,800876
"Theme from New York, New York",Frank Sinatra ,1078279
Cars,Gary Numan,50161
Misunderstanding,Genesis,28006
Give Me The Night,George Benson,77409
Fame,Irene Cara,16799
Don't Let Go,Isaac Hayes,46619
You're Only Lonely,J.D. Souther,2269
Let's Get Serious,Jermaine Jackson,5315
All Night Long,Joe Walsh,47446
Please Don't Go,K.C. and The Sunshine Band,43002
This Is It,Kenny Loggins,74274
You Decorated My Life,Kenny Rogers,137946
Coward Of The County,Kenny Rogers,137946
Don't Fall In Love With A Dreamer,Kenny Rogers and Kim Carnes,227
More Love,Kim Carnes,22006
Too Hot,Kool and The Gang,114384
Ladies Night,Kool and The Gang,114384
Hurt So Bad,Linda Ronstadt,51892
How Do I Make You,Linda Ronstadt,51892
Funkytown,"Lipps, Inc.",10360
Cool Change,Little River Band,24007
Pop Muzik,M,3867
Shining Star,Manhattans,18260
She's Out Of My Life,Michael Jackson,2580531
Rock With You,Michael Jackson,2580531
Stand By Me,Mickey Gilley,4434
September Morn,Neil Diamond,175044
Magic,Olivia Newton-John,49450
Heartbreaker,Pat Benatar,93435
Coming Up,Paul McCartney,623857
I Pledge My Love,Peaches and Herb,5776
Let My Love Open The Door,Pete Townshend,16992
Another Brick In The Wall,Pink Floyd,1615448
Brass In Pocket,Pretenders,57901
I Wanna Be Your Lover,Prince,758930
Let Me Love You Tonight,Pure Prairie League,7883
Crazy Little Thing Called Love,Queen,2423375
Special Lady,"Ray, Goodman and Brown",1957
Steal Away,Robbie Dupree,1776
Tired Of Toein' The Line,Rocky Burnette,744
Emotional Rescue,Rolling Stones,1600344
Escape (The Pina Colada Song),Rupert Holmes,9871
Him,Rupert Holmes,9871
Take Your Time,S.O.S. Band,19942
The Second Time Around,Shalamar,20516
Cruisin',Smokey Robinson,60855
Cupid/I've Loved You For A Long Time,Spinners,25201
Working My Way Back To You-Forgive Me Girl,Spinners,25201
Romeo's Tune,Steve Forbert,5627
Send One Your Love,Stevie Wonder,737156
Babe,Styx,111805
Take The Long Way Home,Supertramp,272245
Refugee,Tom Petty and The Heartbreakers,231012
Don't Do Me Like That,Tom Petty and The Heartbreakers,231012
Sukiyaki,A Taste Of Honey,2343
The Winner Takes It All,ABBA,555728
The One That You Love,Air Supply,128840
Every Woman In The World,Air Supply,128840
Feels So Right,Alabama,594576
Time,Alan Parsons Project,111514
Games People Play,Alan Parsons Project,111514
Time Is Time,Andy Gibb,12128
Woman In Love,Barbra Streisand,126879
What Kind Of Fool,Barbra Streisand and Barry Gibb,1820
Guilty,Barbra Streisand and Barry Gibb,1820
I Made It Through The Rain,Barry Manilow,69309
The Beach Boys Medley,Beach Boys,509221
The Stroke,Billy Squier,28150
Rapture,Blondie,207306
The Tide Is High,Blondie,207306
Miss Sun,Boz Scaggs,32093
Hungry Heart,Bruce Springsteen,989167
How 'Bout Us,Champaign,2030
Arthur's Theme,Christopher Cross,39881
A Little In Love,Cliff Richard,41879
I Love You,Climax Blues Band,4012
Lady (You Bring Me Up),Commodores,85357
Same Old Lang Syne,Dan Fogelberg,23175
You Make My Dreams,Daryl Hall and John Oates,158630
Kiss On My List,Daryl Hall and John Oates,158630
Giving It Up For Your Love,Delbert McClinton,7369
Whip It,Devo,10434
It's My Turn,Diana Ross,108164
I'm Coming Out,Diana Ross,108164
Endless Love,Diana Ross and Lionel Richie,?
9 To 5,Dolly Parton,208709
Crying,Don Mclean,64159
What Are We Doin' In Love,Dottie West,1457
Step By Step,Eddie Rabbitt,9714
I Love A Rainy Night,Eddie Rabbitt,9714
Hold On Tight,ELO,271968
I Can't Stand It,Eric Clapton,637916
Urgent,Foreigner,188513
Sweetheart,Franke and The Knockouts,197
This Little Girl,Gary U.S. Bonds,1882
All Those Years Ago,George Harrison,128304
Living Inside Myself,Gino Vannelli,11594
The Breakup Song,Greg Kihn Band,1120
Just The Two Of Us,Grover Washington Jr.,19803
Tell It Like It Is,Heart,294233
"Theme From ""Greatest American Hero"" (Believe It Or Not)",Joey Scarbury,691
Ain't Even Done With The Night,John Cougar,74645
(Just Like) Starting Over,John Lennon,335305
Watching The Wheels,John Lennon,335305
Woman,John Lennon,335305
Who's Crying Now,Journey,504617
Angel Of The Morning,Juice Newton,8043
Queen Of Hearts,Juice Newton,8043
Lady,Kenny Rogers,137946
I Don't Need You,Kenny Rogers,137946
Bette Davis Eyes,Kim Carnes,22006
Celebration,Kool and The Gang,114384
More Than I Can Say,Leo Sayer,15648
Boy From New York City,Manhattan Transfer,11037
Hearts,Marty Balin,828
Hello Again,Neil Diamond,175044
Love On The Rocks,Neil Diamond,175044
America,Neil Diamond,175044
Elvira,Oak Ridge Boys,7917
Suddenly,Olivia Newton-John and Cliff Richard,?
Cool Love,Pablo Cruise,2683
Treat Me Right,Pat Benatar,93435
Hit Me With Your Best Shot,Pat Benatar,93435
Slow Hand,Pointer Sisters,36327
Don't Stand So Close To Me,Police,519910
"De Do Do Do, De Da Da",Police,519910
Another One Bites The Dust,Queen,2423378
A Woman Needs Love,Ray Parker Jr. and Raydio,?
Keep On Loving You,REO Speedwagon,112383
Take It On The Run,REO Speedwagon,112383
Jessie's Girl,Rick Springfield,34329
Passion,Rod Stewart,331220
Smoky Mountain Rain,Ronnie Milsap,15505
No Gettin' Over Me,Ronnie Milsap,15505
Seven Year Ache,Rosanne Cash,17156
Winning,Santana,379074
For Your Eyes Only,Sheena Easton,12635
Morning Train (Nine To Five),Sheena Easton,12635
Modern Girl,Sheena Easton,12635
Being With You,Smokey Robinson,60855
Medley,Stars On 45,4800
Hey Nineteen,Steely Dan,154457
While You See A Chance,Steve Winwood,46181
Stop Draggin' My Heart Around,Stevie Nicks With Tom Petty and The Heartbreakers,?
I Ain't Gonna Stand For It,Stevie Wonder,737156
Master Blaster,Stevie Wonder,737156
The Best Of Times,Styx,111805
Too Much Time On My Hands,Styx,111805
Together,Tierra,77051
Caught Up In You,38 Special,34139
I Ran,A Flock Of Seagulls,34652
Here I Am,Air Supply,128840
Sweet Dreams,Air Supply,128840
Even The Nights Are Better,Air Supply,128840
Love In The First Degree,Alabama,594577
Eye In The Sky,Alan Parsons Project,111514
You Can Do Magic,America,417277
Heat Of The Moment,Asia,31707
Comin' In And Out Of Your Life,Barbra Streisand,126879
Key Largo,Bertie Higgins,1439
Hot In The City,Billy Idol,172059
Pac-Man Fever,Buckner and Garcia,565
Shake It Up,Cars,103183
I've Never Been To Me,Charlene,45189
Hard To Say I'm Sorry,Chicago,42599
Oh No,Commodores,85357
Wasted On The Way,"Crosby, Stills and Nash",100655
Leader Of The Band,Dan Fogelberg,23175
Private Eyes,Daryl Hall and John Oates,158630
Did It In A Minute,Daryl Hall and John Oates,158630
I Can't Go For That,Daryl Hall and John Oates,158630
Let It Whip,Dazz Band,9433
Mirror Mirror,Diana Ross,108164
Why Do Fools Fall In Love?,Diana Ross,108164
Love Is In Control,Donna Summer,123147
Let's Groove,"Earth, Wind and Fire",362937
Think I'm In Love,Eddie Money,28435
Blue Eyes,Elton John,707694
Empty Garden,Elton John,707694
Hold Me,Fleetwood Mac,800876
Waiting For A Girl Like You,Foreigner,188513
Turn Your Love Around,George Benson,77409
We Got The Beat,Go-Go's,5759
Vacation,Go-Go's,5759
Our Lips Are Sealed,Go-Go's,5759
Do You Believe In Love,Huey Lewis and The News,79198
Don't You Want Me,Human League,79366
Centerfold,J. Geils Band,14990
Somebody's Baby,Jackson Browne,93198
Crimson And Clover,Joan Jett and The Blackhearts,29313
I Love Rock N' Roll,Joan Jett and The Blackhearts,29313
Jack And Diane,John Cougar,74645
Hurts So Good,John Cougar,74645
Open Arms,Journey,504617
Don't Stop Believin',Journey,504617
The Sweetest Thing,Juice Newton,8043
Love's Been A Little Bit Hard On Me,Juice Newton,8043
Personally,Karla Bonoff,2355
Through The Years,Kenny Rogers,137946
Love Will Turn You Around,Kenny Rogers,137946
Kids In America,Kim Wilde,37641
Take My Heart,Kool and The Gang,114384
Get Down On It,Kool and The Gang,114384
Gloria,Laura Branigan,26000
Trouble,Lindsey Buckingham,11749
Take It Easy On Me,Little River Band,24007
Man On Your Mind,Little River Band,24007
Working For The Weekend,Loverboy,24556
You Should Hear How She Talks About You,Melissa Manchester,3531
Who Can It Be Now?,Men At Work,91225
I Keep Forgettin',Michael McDonald,37788
What's Forever For,Michael Murphy,71
Only The Lonely,Motels,6457
Yesterday's Songs,Neil Diamond,175044
Make A Move On Me,Olivia Newton-John,49450
Physical,Olivia Newton-John,49450
Cool Night,Paul Davis,3221
'65 Love Affair,Paul Davis,3221
Take It Away,Paul McCartney,623857
Ebony And Ivory,Paul McCartney and Stevie Wonder,?
Should I Do It,Pointer Sisters,36327
